,Country,Year,Unweighted_Temp,Pop_Weighted_Temp,Ag_Weighted_Temp,Ag_Weighted_Temp_Change,ln_GDP_Change,ln_TFP_Change
7255,TUN,2008,21.597598864533808,19.61,20.74610776678445,0.1413247046164158,0.04638199893465256,0.0779709419409391
7256,TUN,2009,20.531214694518834,19.53,20.57870286044898,-0.1674049063354701,0.035463791437326364,-0.0721948205490781
7257,TUN,2010,19.92782485956526,19.8,20.88220199373097,0.3034991332819885,0.03547711551969357,-0.0247286396746186
7258,TUN,2011,20.17867227462725,,20.50423104120133,-0.3779709525296439,-0.0024576075284308274,0.0365936919682399
7259,TUN,2012,19.212005611866882,,20.984855672322617,0.4806246311212909,0.04003428278200616,0.0941675689357612
7260,TUN,2013,18.500423708878007,,20.881541396625902,-0.1033142756967144,0.027743940557314772,0.0742695187720787
7261,BLR,1961,5.684660779845221,,6.797760812445596,,,
7262,BLR,1962,4.235693224087625,,5.690263233295293,-1.1074975791503032,,-0.1392166879539393
7263,BLR,1963,5.606047200247818,,5.087365906325423,-0.6028973269698703,,0.0112303622845661
7264,BLR,1964,6.3356932127315275,,5.755864911932832,0.6684990056074094,,-0.0124444188661545
7265,BLR,1965,6.984882006383223,,4.772745835989927,-0.9831190759429056,,-0.014037655311804
7266,BLR,1966,7.138643047637739,,6.381041640254211,1.6082958042642843,,0.034631891914155
7267,BLR,1967,7.939306799542137,,6.52392316212176,0.1428815218675492,,0.0157163017536747
7268,BLR,1968,7.843584068168982,,5.491462415269377,-1.032460746852383,,0.0118224039675709
7269,BLR,1969,7.124705016365753,,4.580794086771275,-0.9106683284981028,,-0.0352414946126717
7270,BLR,1970,3.269321523991403,,5.61644008493489,1.0356459981636157,,-0.0337346602339261
7271,BLR,1971,3.862536868838745,,6.352553485242158,0.7361134003072678,,0.0151528647215046
7272,BLR,1972,0.8898967519226727,,6.706007859091823,0.3534543738496651,,-0.0867237184955671
7273,BLR,1973,5.218141603330289,,6.069179365659196,-0.6368284934326267,,0.1191152596881268
7274,BLR,1974,5.769100310698508,,6.785027932221283,0.7158485665620864,,-0.0833816351031337
7275,BLR,1975,6.014822996257206,,7.876482836631084,1.091454904409801,,0.0206107793896705
7276,BLR,1976,6.173525080639752,,4.915998235732123,-2.960484600898961,,0.0025923497261821
7277,BLR,1977,6.21821533947919,,5.991126671158234,1.0751284354261117,,-0.0860181673372206
7278,BLR,1978,7.605973467664872,,5.084197390512901,-0.9069292806453336,,0.0601639399282767
7279,BLR,1979,7.164823038536483,,5.934379754912015,0.8501823643991147,,-0.0220524896455325
7280,BLR,1980,6.866150447560304,,4.975138953627085,-0.9592408012849304,,-0.0811685906585086
7281,BLR,1981,6.591297927875742,,6.553512276712854,1.5783733230857688,,0.1024787235832525
7282,BLR,1982,2.4988938127658042,,6.705941990512405,0.1524297137995507,,-0.14144696747916
7283,BLR,1983,4.320427730146545,,7.456195342014797,0.7502533515023924,,0.0839087071043946
7284,BLR,1984,4.478539817145087,,6.3695458199127835,-1.0866495221020136,,0.0717077735738334
7285,BLR,1985,4.814601779698352,,4.785647281438507,-1.5838985384742763,,-0.066298388394749
7286,BLR,1986,7.545575225308184,,6.070036093721897,1.2843888122833895,,0.0616843526311594
