,Country,Year,Unweighted_Temp,Unweighted_Temp_Change,Burke_Weighted_Temp,Precipitation,Drought,Extreme temperature,Flood,GDP_Change,ln_GDP_Change,TFP,TFP_normalized_by_country,TFP_Change,ln_TFP_Change,ln_Life_Expectancy_change,ASI
716,KHM,1992,27.04666122,-0.10326750999999845,27.57,0.138570100069046,0,0,0,,,62.64822,-0.7176839084130211,-0.492449999999998,-0.0078298252866231,0.004078206950893559,
717,KHM,1993,26.86816978,-0.17849144000000194,27.52,0.138570100069046,0,0,0,,,63.66737,-0.6886093520508284,1.0191499999999962,0.0161369173111172,0.001052622286112026,
718,KHM,1994,27.11823146,0.25006168000000173,27.66,0.138570100069046,1,0,1,221000000.0,0.08680618564798337,62.82442,-0.7126572324271324,-0.8429499999999948,-0.0133283350445116,-0.0008027472223428589,
719,KHM,1995,27.09736379,-0.020867670000001226,27.61,0.138570100069046,0,0,0,172000000.0,0.06270275136409253,74.28207,-0.38579063702579003,11.45765,0.167525752231076,0.004860125461727094,
720,KHM,1996,26.78836902,-0.3089947699999982,27.36,0.138570100069046,0,0,1,153000000.0,0.05265279387746702,74.38304,-0.38291014057689604,0.1009699999999895,0.0013583552391711,0.0006746320848129983,
721,KHM,1997,27.12909365,0.3407246300000004,27.68,0.138570100069046,0,0,0,167000000.0,0.05447294730493013,73.01699,-0.4218811435878101,-1.366049999999987,-0.0185358050689252,0.00702104768536671,
722,KHM,1998,28.05983384,0.9307401899999981,28.72,0.138570100069046,0,0,0,158000000.0,0.04894132432390208,75.78523,-0.34290812695230377,2.7682399999999916,0.0372112649856504,0.005010074555816146,
723,KHM,1999,26.86312866,-1.1967051799999986,27.58,0.138570100069046,0,0,1,394000000.0,0.11252943698985973,81.49727,-0.17995367576935753,5.712040000000002,0.072666103972887,0.011541472977083522,
724,KHM,2000,27.15684366,0.29371499999999884,27.91,0.138570100069046,0,0,1,325000000.0,0.08414846771801265,81.60983,-0.17674253701242432,0.1125600000000019,0.0013801976476601,0.01607737849764579,
725,KHM,2001,27.26858362,0.1117399600000013,27.95,0.138570100069046,1,0,1,323000000.0,0.07715416323127755,80.09544,-0.21994541922734978,-1.514390000000006,-0.0187307967860732,0.022616508172754735,
726,KHM,2002,27.71484566,0.4462620400000006,28.56,0.138570100069046,1,0,1,291000000.0,0.06475401515844581,77.18817,-0.3028847171472949,-2.907269999999997,-0.0369727166682869,0.020794200962870768,
727,KHM,2003,27.34923283,-0.36561283000000344,28.09,0.138570100069046,0,0,0,395000000.0,0.08168225592305944,89.08624,0.03654628595952459,11.898070000000004,0.1433586823830586,0.020962553144894258,
728,KHM,2004,27.21831767,-0.13091515999999714,27.97,0.138570100069046,0,0,1,521000000.0,0.0984462781156843,84.4348,-0.09615111329020136,-4.651440000000008,-0.0536252504343028,0.016323979375743924,
729,KHM,2005,27.20850007,-0.009817600000001647,27.81,0.138570100069046,1,0,1,736000000.0,0.12437951024701377,100.0,0.3478966566051066,15.565200000000004,0.1691905470927688,0.011592292197940779,
730,KHM,2006,27.15553061,-0.05296945999999991,27.89,0.138570100069046,0,0,1,678000000.0,0.10232078195946315,107.78043,0.5698586352707549,7.7804299999999955,0.0749259161177624,0.011843789879132594,
731,KHM,2007,26.99514437,-0.16038624000000112,27.75,0.138570100069046,0,0,1,712000000.0,0.09725140938123644,111.81675,0.6850077431899484,4.0363200000000035,0.0367652685022061,0.010276105413209002,
732,KHM,2008,26.59383059,-0.40131377999999884,27.41,0.138570100069046,0,0,0,514000000.0,0.06475813778539674,122.88011,1.0006259386226415,11.063360000000005,0.0943477939731929,0.011180062140500269,
733,KHM,2009,26.9685634,0.37473281000000114,27.83,0.138570100069046,0,0,0,7000000.0,0.0008536065392412695,127.20109,1.1238958954983786,4.320979999999992,0.0345600554704432,0.014546905862244053,
734,KHM,2010,27.74461015,0.776046749999999,28.6,0.138570100069046,0,0,1,489000000.0,0.05789626388679281,139.50802,1.4749909550387417,12.306929999999994,0.0923528705966036,0.003965792880045171,
735,KHM,2011,26.90299495,-0.8416151999999997,,0.138570100069046,0,0,1,615000000.0,0.0683561413431164,155.97713,1.94482568685462,16.46911,0.1115873032899275,0.010343298606800388,
736,KHM,2012,27.62129211,0.7182971599999988,,0.138570100069046,0,0,1,680000000.0,0.07051012697748149,168.87378,2.312744420415405,12.896650000000022,0.0794421780377279,0.007267145743822034,
737,KHM,2013,27.19434245,-0.42694965999999823,,0.138570100069046,0,0,1,742000000.0,0.07165918422508,168.65651,2.3065460895898995,-0.2172700000000134,-0.0012874105610443,0.005628763441436924,
738,KHM,2014,27.22469076,0.030348310000000822,,0.138570100069046,0,0,1,,,168.79535,2.3105069505086333,0.138840000000016,0.0008228729741439,0.006214059121436577,
739,KHM,2015,27.74966669,0.5249759300000001,,0.138570100069046,0,0,1,,,169.35484,2.3264682158170595,0.5594899999999825,0.0033091243305154,0.00196262481610443,
740,KHM,2016,27.85059643,0.10092973999999799,,0.138570100069046,1,0,0,,,180.64951,2.648685278572658,11.294669999999996,0.0645625864430536,0.005010824420498494,
741,FRA,1960,10.41111155,,10.88,1.91189527511597,0,0,0,,,,,,,,
742,FRA,1961,11.22746261,0.8163510600000006,11.57,1.91189527511597,0,0,0,28700000000.0,0.05369287321327221,60.43912,-1.2295481146834795,,,0.0035543822799777303,
743,FRA,1962,9.60823223,-1.6192303799999994,9.91,1.91189527511597,0,0,0,36600000000.0,0.06453852113757108,66.25605,-0.9278276747261726,5.816929999999999,0.0918902040471296,0.00281362541412733,
744,FRA,1963,9.203136668,-0.40509556199999963,9.48,1.91189527511597,0,0,0,31300000000.0,0.0520699735684893,60.70207,-1.2159090663045626,-5.553980000000003,-0.0875489818258943,0.0028403205792555397,
745,FRA,1964,10.30184913,1.098712462,10.68,1.91189527511597,0,0,0,40200000000.0,0.06312927768822973,60.36009,-1.2336473502544467,-0.3419799999999995,-0.005649674673454,0.0021077006852587843,
746,FRA,1965,9.781054611,-0.5207945190000007,10.11,1.91189527511597,0,0,0,31400000000.0,0.046679104264889304,63.31598,-1.0803272258476884,2.9558900000000037,0.047809620995304,0.0021032677662251587,
747,FRA,1966,10.58562189,0.8045672790000005,10.94,1.91189527511597,0,0,0,35900000000.0,0.050828407840548095,59.22172,-1.2926938743202685,-4.094260000000006,-0.0668493794540383,0.002098853314079996,
748,FRA,1967,10.4393207,-0.14630119000000086,10.82,1.91189527511597,0,0,0,34000000000.0,0.04586722493155193,61.53907,-1.1724944114532463,2.3173500000000047,0.0383838911640301,0.0028144861550991607,
749,FRA,1968,10.08808478,-0.3512359199999988,10.37,1.91189527511597,0,0,0,32300000000.0,0.04170767813607057,63.66702,-1.0621190054904532,2.1279499999999985,0.0339944314438307,0.002088576963111599,
750,FRA,1969,10.03960899,-0.04847579000000124,10.43,1.91189527511597,0,0,0,55300000000.0,0.06760073052934246,60.47879,-1.2274904571470977,-3.1882300000000043,-0.0513739640439547,0.0020842238995104623,
751,FRA,1970,10.16162904,0.12202004999999971,10.53,1.91189527511597,0,0,0,48400000000.0,0.05563374279461186,64.26412,-1.0311478102554221,3.785330000000009,0.0607087411097806,0.0027949164379723612,
752,FRA,1971,10.18528102,0.02365198000000035,10.64,1.91189527511597,0,0,0,47700000000.0,0.0519583236537855,63.146,-1.0891439797683895,-1.1181200000000049,-0.0175519606277978,0.0034657367705905884,
753,FRA,1972,9.872778316,-0.3125027039999999,10.27,1.91189527511597,0,0,0,42700000000.0,0.04432714881562205,60.41114,-1.2309994193940408,-2.7348599999999976,-0.0442759805189352,0.002777497297675957,
754,FRA,1973,9.989003718,0.11622540199999953,10.43,1.91189527511597,0,0,0,65200000000.0,0.06410686828132484,65.17685,-0.9838050887232339,4.765709999999999,0.0759308195132746,0.0034442040092699244,
755,FRA,1974,10.31721779,0.3282140720000015,10.76,1.91189527511597,0,0,0,49000000000.0,0.045610511252053954,69.36548,-0.7665435286875492,4.188630000000003,0.0622849928914224,0.003432382173180315,
756,FRA,1975,10.17737309,-0.13984470000000115,10.58,1.91189527511597,0,0,0,-12000000000.0,-0.010979067282413268,66.56406,-0.9118513929570523,-2.8014200000000073,-0.0412245451763011,0.0034206412137702813,
757,FRA,1976,10.57059425,0.3932211599999995,11.04,1.91189527511597,0,0,0,48000000000.0,0.043211042794293775,65.72062,-0.9556000864908565,-0.8434400000000011,-0.0127520651619974,0.0034089801671202125,
758,FRA,1977,10.19911768,-0.3714765699999987,10.57,1.91189527511597,0,0,1,40000000000.0,0.034635496662755116,63.65584,-1.0626989049423503,-2.064779999999999,-0.0319216545248739,0.0033973986281941038,
759,FRA,1978,9.728750507,-0.47036717299999964,10.05,1.91189527511597,0,0,1,46000000000.0,0.038402047532446915,66.52379,-0.9139401721098148,2.8679500000000075,0.044068555485496,0.0034190336904602603,
760,FRA,1979,9.906646231,0.17789572399999898,10.22,1.91189527511597,0,0,0,42000000000.0,0.03381964823978478,71.83233,-0.6385895964056272,5.308539999999994,0.0767750252132906,0.003374358134445643,
761,FRA,1980,9.577589025,-0.3290572059999999,9.97,1.91189527511597,0,0,1,21000000000.0,0.016490361899418104,74.13058,-0.51938083832673,2.298249999999996,0.0314934794700851,0.00270448713664706,
762,FRA,1981,10.27580319,0.6982141649999996,10.68,1.91189527511597,0,0,1,12000000000.0,0.009302392662313252,73.0531,-0.5752690370234992,-1.0774799999999942,-0.0146415587473311,0.0033539424081743263,
763,FRA,1982,11.04563284,0.7698296500000001,11.41,1.91189527511597,1,0,0,32000000000.0,0.024391453124160023,77.18433,-0.36098477828825126,4.131230000000002,0.0550098831695393,0.002688173661800519,
764,FRA,1983,10.78011818,-0.2655146599999991,11.18,1.91189527511597,0,0,1,16000000000.0,0.011976191046713325,75.24694,-0.4614759588884801,-1.9373900000000075,-0.0254212188027018,0.004018759594917931,
765,FRA,1984,10.10682633,-0.67329185,10.54,1.91189527511597,0,0,0,20000000000.0,0.01477131732031367,81.33986,-0.14544009408957825,6.0929200000000066,0.0778609409568655,0.0026702285558783956,
766,FRA,1985,9.758255005,-0.348571325,10.12,1.91189527511597,0,1,0,22000000000.0,0.016000341346440905,79.52847,-0.23939573524982377,-1.811390000000003,-0.0225211085465986,0.00399202126953746,
767,FRA,1986,10.00578431,0.2475293049999987,10.35,1.91189527511597,0,0,0,31000000000.0,0.022120059940831993,78.67748,-0.2835360424564203,-0.8509899999999959,-0.0107581062224184,0.003976148379639888,
768,FRA,1987,10.0301491,0.024364789999999914,10.31,1.91189527511597,0,0,1,34000000000.0,0.023711013193505437,81.05713,-0.1601051184218514,2.379649999999998,0.0297972501629812,0.002642009462838324,
769,FRA,1988,10.83435527,0.8042061700000005,11.26,1.91189527511597,0,0,1,68000000000.0,0.04579924971158533,79.78995,-0.22583293483103958,-1.2671799999999962,-0.0157566580261159,0.003949972219314368,
770,FRA,1989,11.30997598,0.47562071000000117,11.77,1.91189527511597,1,0,0,63000000000.0,0.040637645731827376,80.36738,-0.19588200991969537,0.5774299999999926,0.0072108157896426,0.0032637940433737356,
771,FRA,1990,11.35466848,0.044692500000000024,11.86,1.91189527511597,0,1,0,42000000000.0,0.026202372394024565,83.91358,-0.011942883236616625,3.546199999999999,0.0431790872670321,0.0032850178355312565,
772,FRA,1991,10.26402451,-1.0906439700000004,10.73,1.91189527511597,1,1,0,17000000000.0,0.010413570368466907,80.39455,-0.19447271939124833,-3.5190300000000008,-0.0428410719140357,0.0032425244068807757,
773,FRA,1992,10.67630101,0.41227649999999905,11.12,1.91189527511597,0,0,1,24000000000.0,0.014519311324452389,91.65233,0.3894611313758356,11.257780000000013,0.1310560089490176,0.003263679415857368,
774,FRA,1993,10.33357201,-0.3427290000000003,10.73,1.91189527511597,0,0,1,-11000000000.0,-0.0066285268309052015,84.34401,0.010383245661414459,-7.308320000000009,-0.0830986039299856,0.0025906750240931586,
775,FRA,1994,11.59569589,1.2621238800000008,11.99,1.91189527511597,0,0,1,37000000000.0,0.022123473314941577,84.85515,0.036895750656278946,0.5111399999999975,0.0060418923463521,0.0045018886622800736,
776,FRA,1995,11.17817551,-0.41752037999999914,11.61,1.91189527511597,0,0,0,35000000000.0,0.020486522744793234,87.35848,0.16674187721415856,2.5033300000000054,0.0290744273947538,0.0013183916967554055,
777,FRA,1996,10.12836299,-1.0498125200000015,10.44,1.91189527511597,0,0,1,18000000000.0,0.010374732825553679,91.67568,0.3906722809466575,4.3172,0.0482370188595524,0.002600292895143852,
778,FRA,1997,11.4384065,1.3100435099999999,11.81,1.91189527511597,1,1,0,38000000000.0,0.021555003561829267,92.72142,0.4449141461368786,1.045739999999995,0.0113423824035052,0.004495371697813333,
779,FRA,1998,10.84107415,-0.5973323499999985,11.19,1.91189527511597,0,0,0,60000000000.0,0.033115608784495265,93.4752,0.484012232796168,0.7537800000000061,0.0080966466295251,0.003823858668878799,
780,FRA,1999,11.15294369,0.31186954,11.6,1.91189527511597,0,0,1,61000000000.0,0.032579650480897726,96.48688,0.6402261488327408,3.0116799999999984,0.0317108800821062,0.0019219448273313233,
781,FRA,2000,11.25347966,0.10053596999999925,11.64,1.91189527511597,0,0,1,70000000000.0,0.0361236387264654,98.19371,0.7287583296450127,1.7068299999999963,0.0175351198032691,0.0038019921229839326,
782,FRA,2001,10.81678173,-0.43669792999999935,11.26,1.91189527511597,0,0,1,36000000000.0,0.01808185879232127,92.16397,0.4159995710510176,-6.02973999999999,-0.0633728870790575,0.0012949376631947729,
783,FRA,2002,11.21595311,0.3991713799999985,11.67,1.91189527511597,0,0,1,19000000000.0,0.00941299989613853,97.7992,0.7082953481809834,5.635229999999993,0.0593471237714879,0.0012932628418695913,
784,FRA,2003,11.55461289,0.3386597800000004,11.95,1.91189527511597,0,1,1,18000000000.0,0.008836581800498067,92.02727,0.40890902945224206,-5.771929999999998,-0.0608314508773641,-0.0018480307904829019,
785,FRA,2004,10.67455029,-0.8800625999999987,11.16,1.91189527511597,0,0,0,52000000000.0,0.025097842444669283,100.40533,0.8434736450121192,8.378060000000005,0.0871303473270801,0.01316936822979553,
786,FRA,2005,10.63314913,-0.04140116000000127,11.17,1.91189527511597,0,1,1,39000000000.0,0.018418466362906116,100.0,0.8224494370660209,-0.4053300000000064,-0.0040451075098397,0.0,
787,FRA,2006,11.27220381,0.639054680000001,11.72,1.91189527511597,0,1,0,52000000000.0,0.02404184220371519,98.03654,0.7206060222340437,-1.9634599999999975,-0.0198299196686138,0.008060649732337666,
788,FRA,2007,10.95423446,-0.31796935000000026,11.5,1.91189527511597,0,0,0,50000000000.0,0.022584519075891762,95.47419,0.5876985660114988,-2.5623500000000092,-0.0264843171401949,0.0037054373687865905,
789,FRA,2008,10.58833112,-0.3659033400000009,11.11,1.91189527511597,0,1,0,-2000000000.0,-0.0008936551086229372,111.59013,1.4236220698400757,16.11594000000001,0.1559766559965894,0.0012621332414273212,
790,FRA,2009,11.01973101,0.4313998899999998,11.48,1.91189527511597,0,1,0,-70000000000.0,-0.03179195995377171,112.78776,1.4857423722171148,1.1976300000000035,0.0106752173620829,0.0024595831109177624,
791,FRA,2010,9.943659628,-1.0760713819999985,10.44,1.91189527511597,0,1,1,37000000000.0,0.01693016873644737,107.27405,1.1997497597914877,-5.513710000000003,-0.0501210474441613,0.003051062664193971,
792,FRA,2011,11.73223142,1.788571791999999,,1.91189527511597,0,0,1,45000000000.0,0.020211781686509056,114.65316,1.5824994775452446,7.379109999999997,0.0665247959759511,0.005510148215968513,
793,FRA,2012,10.83301758,-0.8992138399999998,,1.91189527511597,0,1,0,0.0,0.0,116.89421,1.6987413081958322,2.2410500000000013,0.0193577666692466,-0.0017837505903788298,
794,FRA,2013,10.38084391,-0.4521736700000005,,1.91189527511597,0,0,1,5000000000.0,0.0022207426404072805,115.9703,1.6508186872117465,-0.9239100000000064,-0.0079352138978094,0.0030601507368892555,
795,FRA,2014,11.6148866,1.2340426900000008,,1.91189527511597,0,0,1,,,128.78286,2.315397982506583,12.812560000000005,0.1047936064397081,0.006062865151714725,
796,FRA,2015,11.50144323,-0.1134433700000006,,1.91189527511597,0,1,1,,,129.9541,2.376149452456471,1.1712400000000116,0.0090535809052827,-0.004817719629050643,
797,FRA,2016,11.09130136,-0.41014187000000035,,1.91189527511597,0,0,1,,,120.15502,1.867877438047349,-9.799080000000018,-0.0783985687695523,0.0030470240889695077,
798,TTO,1960,26.04542844,,25.98,25.4617748260498,0,0,0,,,,,,,,
799,TTO,1961,25.44126018,-0.604168259999998,25.42,25.4617748260498,0,0,0,530000000.0,0.13127899021482392,132.46262,1.7901367531416492,,,-0.0025577696225198565,
800,TTO,1962,25.5458072,0.10454701999999827,25.25,25.4617748260498,0,0,0,118000000.0,0.027022482334714937,114.94611,0.7408176191311598,-17.516509999999982,-0.141837082581083,0.008900068250092374,
801,TTO,1963,25.46323045,-0.08257674999999765,25.19,25.4617748260498,0,0,0,249000000.0,0.05473292111179262,122.53824,1.1956209604871184,7.592129999999997,0.0639597347010436,0.006208320202345519,
802,TTO,1964,25.08330663,-0.3799238200000019,24.8,25.4617748260498,0,0,0,356000000.0,0.07338960876853307,120.34743,1.064381412655871,-2.190809999999999,-0.0180403349192497,0.00032898602106179453,
803,TTO,1965,25.17838192,0.09507529000000048,24.9,25.4617748260498,0,0,0,35000000.0,0.006932780070300737,129.72951,1.6264109528335176,9.382080000000002,0.0750687808823,0.004750380055857484,
804,TTO,1966,25.41171567,0.2333337499999999,25.13,25.4617748260498,0,0,0,206000000.0,0.039858245620724375,129.77012,1.628843677733178,0.0406099999999867,0.000312986961342,0.0035635682693300197,
805,TTO,1967,25.02838151,-0.3833341600000004,24.82,25.4617748260498,0,0,0,107000000.0,0.02009268609089787,127.80494,1.5111203997642946,-1.9651799999999895,-0.0152593821181783,0.006533845840556829,
806,TTO,1968,25.06322988,0.034848370000002404,24.72,25.4617748260498,0,0,0,281000000.0,0.05092140892398689,137.01697,2.0629631665071355,9.212029999999984,0.0695995914266927,-0.00200824994502824,
807,TTO,1969,25.88179159,0.8185617099999973,25.62,25.4617748260498,0,0,0,154000000.0,0.02684490992159283,132.34643,1.783176440260792,-4.670539999999988,-0.0346818323936268,0.00026284663050457624,
808,TTO,1970,25.4636097,-0.4181818899999996,25.22,25.4617748260498,0,0,0,206000000.0,0.03481845718404486,136.61455,2.0388563663563932,4.26812000000001,0.0317405024611296,0.0057344733302890916,
809,TTO,1971,25.06020053,-0.40340916999999976,24.8,25.4617748260498,0,0,0,62000000.0,0.010246329934442855,128.84129,1.5732025088449137,-7.773260000000022,-0.0585821200063048,0.003467856782111589,
810,TTO,1972,25.35830625,0.2981057199999988,25.06,25.4617748260498,0,0,0,352000000.0,0.05626283956166134,133.92427,1.8776962791103755,5.0829800000000205,0.0386931541087687,-0.005160112808862749,
811,TTO,1973,25.44581079,0.08750454000000119,25.16,25.4617748260498,0,0,0,107000000.0,0.016493630162241146,113.09094,0.6296844437530598,-20.833330000000004,-0.1690822171275323,0.00940945428907014,
812,TTO,1974,25.01399215,-0.4318186399999995,24.88,25.4617748260498,0,0,0,249000000.0,0.037360882591528366,112.725,0.6077629625961508,-0.365940000000009,-0.0032410495054664,0.01944037841168189,
813,TTO,1975,24.92081006,-0.09318208999999911,24.89,25.4617748260498,0,0,0,100000000.0,0.014620143454962431,115.67312,0.7843688461516656,2.948120000000003,0.0258170579224623,-0.0009279076350114934,
814,TTO,1976,24.97724946,0.056439399999998585,24.92,25.4617748260498,0,0,0,441000000.0,0.06204084721588288,123.50269,1.253395930432411,7.829570000000004,0.0654946549777291,-0.007710903310986339,
815,TTO,1977,25.47914346,0.5018940000000001,25.34,25.4617748260498,0,0,0,669000000.0,0.08732960943838819,116.49348,0.833512165498776,-7.009209999999996,-0.0584276314329565,0.005537429320241927,
816,TTO,1978,25.58027919,0.10113572999999931,25.48,25.4617748260498,0,0,0,801000000.0,0.09542380971183917,105.3032,0.16316316795674785,-11.19028,-0.1009914977324779,0.011888653514943393,
817,TTO,1979,25.63974841,0.05946922000000043,25.48,25.4617748260498,0,0,0,317000000.0,0.03538513039957181,101.76983,-0.04850186968708942,-3.533370000000005,-0.0341301132727895,0.004881449865907328,
818,TTO,1980,25.53671789,-0.10303052000000079,25.36,25.4617748260498,0,0,0,952000000.0,0.0993102249392237,105.091,0.15045141657265154,3.321169999999995,0.0321129467163663,-0.0028964110687681455,
819,TTO,1981,25.94694869,0.4102308000000008,25.99,25.4617748260498,0,0,0,460000000.0,0.04466761941541364,89.57328,-0.7791310466130666,-15.517719999999995,-0.1597695802650331,0.001153658556315662,
820,TTO,1982,25.67914661,-0.26780207999999917,25.36,25.4617748260498,0,0,0,420000000.0,0.03911113011662337,96.30148,-0.37608106705381755,6.728200000000001,0.0724266261052024,-5.912961212750645e-05,
821,TTO,1983,26.07952674,0.4003801299999985,25.62,25.4617748260498,0,0,0,-1007000000.0,-0.09647067026457279,88.50435,-0.8431648468345622,-7.797129999999996,-0.0844319839773408,0.004263140671617371,
822,TTO,1984,25.40490564,-0.6746210999999995,25.06,25.4617748260498,0,0,0,-572000000.0,-0.059248971856249,83.95405,-1.1157486466604374,-4.550300000000007,-0.0527820779866292,-0.005061732825743626,
823,TTO,1985,25.32536125,-0.0795443899999988,24.95,25.4617748260498,0,0,0,-386000000.0,-0.042063293906164034,87.42204,-0.908000170305442,3.4679900000000004,0.0404777994223559,-0.0007252007569835683,
824,TTO,1986,25.57498121,0.24961996000000042,25.15,25.4617748260498,0,0,0,-294000000.0,-0.033268512780200155,87.2995,-0.91534087725458,-0.1225400000000007,-0.0014026893317433,0.010837820148396737,
825,TTO,1987,26.52573951,0.9507583000000004,26.03,25.4617748260498,0,0,0,-397000000.0,-0.04675564563113355,87.56781,-0.8992678800167538,0.2683099999999996,0.0030687292045437,2.9291154073796122e-05,
826,TTO,1988,26.11589193,-0.409847580000001,25.59,25.4617748260498,0,0,0,-325000000.0,-0.03997334740857994,91.51948,-0.6625447575285845,3.951670000000007,0.0441383811403275,0.002019020437147745,
827,TTO,1989,25.90149657,-0.21439536000000103,25.18,25.4617748260498,0,0,0,-66000000.0,-0.008316580192772705,83.25743,-1.157479373565191,-8.262050000000002,-0.0946144716698391,0.00027766208702662,
828,TTO,1990,26.09808652,0.1965899499999999,25.56,25.4617748260498,0,0,0,119000000.0,0.014945333125023552,87.33827,-0.9130183767778535,4.080839999999995,0.0478513660856441,-0.002428499474560475,
829,TTO,1991,25.55754995,-0.5405365700000004,25.38,25.4617748260498,0,0,0,216000000.0,0.026569828666030304,85.56893,-1.0190099422535173,-1.7693399999999997,-0.0204664902435638,0.00856120914028935,
830,TTO,1992,25.51550436,-0.04204558999999719,25.42,25.4617748260498,0,0,0,-136000000.0,-0.016646651233390486,83.29594,-1.1551724482786614,-2.272989999999993,-0.0269224414802149,-0.006819698562066101,
831,TTO,1993,25.88936917,0.37386480999999705,25.73,25.4617748260498,0,0,1,-118000000.0,-0.014671405771338186,86.5843,-0.958184631212663,3.2883599999999973,0.0387186973410411,0.0061223788563209425,
832,TTO,1994,25.69315751,-0.19621165999999945,25.46,25.4617748260498,0,0,0,285000000.0,0.03507404373086942,89.31555,-0.7945702534190182,2.731250000000003,0.0310570990318383,-0.004369299562624107,
833,TTO,1995,26.16853698,0.47537947,25.94,25.4617748260498,0,0,0,327000000.0,0.03878339604023395,88.09917,-0.8674369836197078,-1.216380000000001,-0.0137124930766878,0.009572926294929118,
834,TTO,1996,25.85717408,-0.3113628999999989,25.61,25.4617748260498,0,0,1,339000000.0,0.03867916983112707,88.60808,-0.8369509449916205,0.5089100000000002,0.0057599380557773,-0.0023303117385022887,
835,TTO,1997,25.87649314,0.01931906000000083,25.74,25.4617748260498,0,0,0,242000000.0,0.026724205225484354,85.41663,-1.028133409434468,-3.1914500000000032,-0.0366822373250359,-0.0042112051082936475,
836,TTO,1998,26.50944789,0.6329547499999997,26.3,25.4617748260498,0,0,0,713000000.0,0.07482379179774412,79.1983,-1.4006398419710546,-6.218329999999995,-0.0755859785725769,0.006396935049392205,
837,TTO,1999,26.17459917,-0.3348487200000001,25.94,25.4617748260498,0,0,0,430000000.0,0.04255961441879563,87.10725,-0.9268575323139222,7.90894999999999,0.0951852841087133,-0.011386150043692922,
838,TTO,2000,25.9639918,-0.21060737000000174,25.73,25.4617748260498,0,0,0,640000000.0,0.06016852146645135,95.42249,-0.42873659179041645,8.315240000000003,0.0911741768534755,0.010547163143428406,
839,TTO,2001,26.14315987,0.1791680700000029,25.93,25.4617748260498,0,0,0,450000000.0,0.040237882354116294,93.18513,-0.5627646977127553,-2.2373599999999954,-0.0237261352997659,0.007841594654644624,
840,TTO,2002,26.03444767,-0.10871220000000292,25.79,25.4617748260498,0,0,0,910000000.0,0.07673379423139082,108.14406,0.33334368651010315,14.958929999999995,0.1488760675676754,0.012017213994958809,
841,TTO,2003,26.41437165,0.37992398000000094,26.15,25.4617748260498,0,0,0,1780000000.0,0.13495083927874774,101.82088,-0.045443740996429054,-6.323179999999994,-0.0602490360339942,-0.010826182464028555,
842,TTO,2004,26.20300817,-0.21136347999999927,25.98,25.4617748260498,0,0,0,1110000000.0,0.07577830888707737,99.56082,-0.1808316808321466,-2.2600599999999957,-0.0224464774347232,0.019133426982428148,
843,TTO,2005,26.41475121,0.21174303999999822,26.21,25.4617748260498,0,0,0,880000000.0,0.05624485473309093,100.0,-0.15452278840581737,0.4391799999999932,0.0044014722831642,0.0032587960067864685,
844,TTO,2006,25.99429544,-0.42045577000000023,25.77,25.4617748260498,0,0,0,2210000000.0,0.12870309884308284,99.30775,-0.19599173230610134,-0.6922500000000014,-0.0069465716581511,-0.0007294969600462053,
845,TTO,2007,25.95755339,-0.036742049999997306,25.71,25.4617748260498,0,0,0,870000000.0,0.0464454972101791,107.24585,0.279536795790459,7.938100000000006,0.0769002480908342,0.005542041223287164,
846,TTO,2008,26.12421958,0.16666618999999727,25.85,25.4617748260498,0,0,0,650000000.0,0.03334497184428997,83.72874,-1.1292457470579422,-23.51711,-0.2475415746874221,-0.0025432861209679913,
847,TTO,2009,26.43709755,0.3128779700000024,26.16,25.4617748260498,0,0,0,-870000000.0,-0.04488759737340686,95.02236,-0.452706210458268,11.293620000000004,0.1265299445934395,0.022906199440303254,
848,TTO,2010,26.78709777,0.3500002199999983,26.55,25.4617748260498,1,0,0,40000000.0,0.002108593295758965,98.35899,-0.2528267994275648,3.3366299999999995,0.0345117165666897,-0.0054987762909259885,
849,TTO,2011,26.32686965,-0.46022812,,25.4617748260498,0,0,0,-310000000.0,-0.016459092023499267,94.65604,-0.47465045535469563,-3.7029500000000017,-0.0383742592224107,0.007575223035741097,
850,TTO,2012,26.39884043,0.0719707800000009,,25.4617748260498,0,0,0,290000000.0,0.015405351146227986,93.63189,-0.5360017285875971,-1.024150000000006,-0.0108786590861322,0.005959444552784632,
851,TTO,2013,26.5897452,0.1909047699999995,,25.4617748260498,0,0,0,300000000.0,0.015690698479350118,94.64832,-0.47511291869440014,1.0164299999999995,0.0107970973090631,0.003331575827646205,
852,TTO,2014,26.54694605,-0.04279915000000045,,25.4617748260498,0,0,0,,,92.93248,-0.5778995892640832,-1.71584,-0.0182949199273689,0.0034148382792915655,
853,TTO,2015,26.65679423,0.10984818000000018,,25.4617748260498,0,0,0,,,95.45897,-0.4265512727965815,2.5264899999999955,0.0268233136932787,0.003873106954408456,
854,TTO,2016,26.73482402,0.07802979000000221,,25.4617748260498,0,0,0,,,95.40265,-0.42992509861162514,-0.0563199999999994,-0.0005901658136888,-0.0029841940632078234,
855,AFG,1960,11.50866954,,,3.1706182956695605,0,0,0,,,,,,,,
856,AFG,1961,11.59320411,0.08453457000000064,,3.1706182956695605,0,0,0,,,84.34896,-1.751530833831514,,,0.016249614443482052,
