country,year,drought,extreme_temperature,flood,ln_GDP_change,ln_TFP_change
LBY,2002,0,0,0,-0.0285043,0.0728439715725289
LBY,2003,0,0,0,0.1069385,0.278187379524944
LBY,2004,0,0,0,0.0276171,-0.189868090551257
LBY,2005,0,0,0,0.0786457,0.0304076295693934
LBY,2006,0,0,0,0.0410096,-0.0460853763586977
LBY,2007,0,0,0,0.0415911,0.0479592344589808
LBY,2008,0,0,0,0.0210509,0.0201323077222044
LBY,2009,0,0,0,0.0059999,-0.066218111506009
LBY,2010,0,0,0,0.0361067,-0.0227518787931853
LBY,2011,0,0,0,-0.9799127,0.108808085435728
LBY,2012,0,0,0,0.706937,-0.0513330630952469
LBY,2013,0,0,1,-0.1059855,0.102139924561636
LBY,2014,0,0,0,,0.111297646193925
LBY,2015,0,0,0,,0.121843171259052
LBY,2016,0,0,0,,
LBY,2017,0,0,0,,
LBY,2018,0,0,0,,
LCA,1960,0,0,0,,
LCA,1961,0,0,0,,
LCA,1962,0,0,0,,
LCA,1963,0,0,0,,
LCA,1964,0,0,0,,
LCA,1965,0,0,0,,
LCA,1966,0,0,0,,
LCA,1967,0,0,0,,
LCA,1968,0,0,0,,
LCA,1969,0,0,0,,
LCA,1970,0,0,0,,
LCA,1971,0,0,0,,
LCA,1972,0,0,0,,
LCA,1973,0,0,0,,
LCA,1974,0,0,0,,
LCA,1975,0,0,0,,
LCA,1976,0,0,0,,
LCA,1977,0,0,0,,
LCA,1978,0,0,0,,
LCA,1979,0,0,0,,
LCA,1980,0,0,0,,
LCA,1981,0,0,0,0.0209549,
LCA,1982,0,0,0,-0.1274667,
LCA,1983,0,0,0,0.0286077,
LCA,1984,0,0,0,0.1970912,
LCA,1985,0,0,0,-0.0753614,
LCA,1986,0,0,0,0.1214095,
LCA,1987,0,0,0,0.0005863,
LCA,1988,0,0,0,0.0959258,
LCA,1989,0,0,0,0.0687867,
LCA,1990,0,0,0,0.1951938,
LCA,1991,0,0,0,0.0122068,
LCA,1992,0,0,0,0.0552769,
LCA,1993,0,0,0,0.0137904,
LCA,1994,0,0,0,0.0025487,
LCA,1995,0,0,0,0.0201839,
LCA,1996,0,0,0,0.0397694,
LCA,1997,0,0,0,-0.0095205,
LCA,1998,0,0,0,0.0479659,
LCA,1999,0,0,0,0.0102852,
LCA,2000,0,0,0,-0.0054001,
LCA,2001,0,0,0,-0.0599318,
LCA,2002,0,0,0,-0.0087181,
LCA,2003,0,0,0,0.0339073,
LCA,2004,0,0,0,0.0702092,
LCA,2005,0,0,0,-0.0309557,
LCA,2006,0,0,0,0.0753311,
LCA,2007,0,0,0,0.0350373,
LCA,2008,0,0,0,0.0306381,
LCA,2009,0,0,0,-0.0148376,
LCA,2010,1,0,1,-0.0197758,
LCA,2011,0,0,0,0.0034083,
LCA,2012,0,0,0,-0.0217961,
LCA,2013,0,0,1,-0.0130746,
LCA,2014,0,0,0,,
LCA,2015,0,0,0,,
LCA,2016,0,0,0,,
LCA,2017,0,0,0,,
LCA,2018,0,0,0,,
LKA,1960,0,0,0,,
LKA,1961,0,0,0,0.0142781,
LKA,1962,0,0,0,0.010783,0.0503201281439551
LKA,1963,0,0,0,0.0116335,-0.0495193590707501
LKA,1964,0,0,0,0.0084376,0.0084615709433899
LKA,1965,0,0,0,0.0013968,-0.0571443638825384
LKA,1966,0,0,1,0.0246825,0.017562459771173
LKA,1967,0,0,1,0.0395854,0.0892860145239158
LKA,1968,0,0,0,0.0319962,0.0208803051419864
LKA,1969,0,0,1,0.0528861,-0.0046197410815205
LKA,1970,0,0,0,0.0165861,0.0288279189045131
LKA,1971,0,0,0,-0.0009819,-0.0236043099331411
LKA,1972,0,0,0,-0.0174984,-0.0157265501811388
LKA,1973,0,0,0,0.0504693,-0.0128638671785026
LKA,1974,0,0,0,0.023102,0.0330437328082818
LKA,1975,0,0,0,0.0436259,0.0520223428292583
LKA,1976,0,0,0,0.0165644,-0.0251488232569157
LKA,1977,1,0,0,0.0334779,0.0253427665217547
LKA,1978,0,0,1,0.0373663,0.0366164806012632
LKA,1979,1,0,0,0.0423904,0.099617791203924
LKA,1980,1,0,0,0.0379914,0.0269574256077112
LKA,1981,1,0,1,0.048672,-0.0338106253516566
LKA,1982,1,0,1,0.017346,-0.0446295612722762
LKA,1983,0,0,1,0.0325784,0.10086733641535
LKA,1984,0,0,1,0.0377417,-0.0557306368282857
LKA,1985,0,0,0,0.033583,0.0242589947702267
LKA,1986,0,0,1,0.0248034,-0.0025517523446154
LKA,1987,1,0,0,0.0019702,-0.158208142097346
LKA,1988,1,0,0,0.0107174,0.0467429887008146
LKA,1989,0,0,1,0.0092092,-0.0749683192389456
LKA,1990,0,0,1,0.050806,0.0884020142637896
LKA,1991,0,0,1,0.0302715,-0.0126908791207345
LKA,1992,0,0,1,0.0338933,-0.0472038785569167
LKA,1993,0,0,1,0.0541778,0.108527118913656
LKA,1994,0,0,1,0.0406995,-0.0054667508881598
LKA,1995,0,0,1,0.0399396,0.0698979654303971
LKA,1996,0,0,1,0.0263284,-0.0825613879394842
LKA,1997,0,0,1,0.049513,-0.01756213749601
LKA,1998,0,0,1,0.0343478,-0.0570080454571276
LKA,1999,0,0,1,0.0277301,0.0309513872776543
LKA,2000,0,0,1,0.0558579,0.0340200130025776
LKA,2001,1,0,1,0.0005214,-0.0302538174063587
LKA,2002,0,0,1,0.0323057,0.0557227981731625
LKA,2003,0,0,1,0.0444746,0.0251482521222623
LKA,2004,0,0,1,0.0394474,-0.0265911186188594
LKA,2005,0,0,1,0.0498506,0.0618962934538079
LKA,2006,0,0,1,0.0630499,0.018394764086973
LKA,2007,0,0,1,0.0566846,0.0074111000672054
LKA,2008,0,0,1,0.0489545,0.0577591391076773
LKA,2009,0,0,1,0.0233183,-0.0064171300074971
LKA,2010,0,0,1,0.0672311,0.0650374096678172
LKA,2011,0,0,1,0.0688312,-0.0505124708689682
LKA,2012,1,0,1,0.0877497,0.0724905637264435
LKA,2013,0,0,1,0.0624048,0.0665208953844303
LKA,2014,1,0,1,,-0.0751999974788768
LKA,2015,0,0,1,,0.0457145597086557
LKA,2016,1,0,1,,
LKA,2017,0,0,1,,
LKA,2018,0,0,1,,
LSO,1960,0,0,0,,
LSO,1961,0,0,0,0.0011954,
LSO,1962,0,0,0,0.1247301,-0.0035879026137912
LSO,1963,0,0,0,0.0824254,0.006982093986064
LSO,1964,0,0,0,0.0603935,-0.0802936344874761
LSO,1965,0,0,0,0.002079,-0.020877019725563
LSO,1966,0,0,0,-0.0236769,0.107026663910687
LSO,1967,0,0,0,0.0835575,-0.0493989817264451
LSO,1968,1,0,0,-0.0239626,-0.0081941081340888
LSO,1969,0,0,0,-0.0050606,0.0428562985702579
LSO,1970,0,0,0,0.0010505,-0.0854691669962087
LSO,1971,0,0,0,0.029463,-0.0124082378325356
LSO,1972,0,0,0,-0.0224704,-0.0995942733604211
LSO,1973,0,0,0,0.2133815,0.159755257919578
LSO,1974,0,0,0,0.082157,0.106629649074601
LSO,1975,0,0,0,-0.1686081,-0.101925685487428
LSO,1976,0,0,0,0.079976,-0.125569619316559
LSO,1977,0,0,0,0.1714233,0.305360044669952
LSO,1978,0,0,0,0.1418085,-0.0777953063560819
LSO,1979,0,0,0,0.0022429,-0.0208890483446389
LSO,1980,0,0,0,-0.0535432,-0.0198655114037924
LSO,1981,0,0,0,-0.0182223,0.0264073730650525
LSO,1982,0,0,0,0.0006758,0.0046482527494795
LSO,1983,1,0,0,-0.000755,0.0203213277387269
LSO,1984,0,0,0,0.0262067,0.0117277923132537
LSO,1985,0,0,1,0.0048819,-0.110435456531021
LSO,1986,0,0,0,0.0351866,0.0168484554056505
LSO,1987,0,0,1,-0.0166627,-0.0714303883348499
LSO,1988,0,0,0,0.066221,0.0594180383419332
LSO,1989,0,0,0,0.0370365,0.055646361773074
LSO,1990,1,0,1,0.0374802,0.0321325140222166
LSO,1991,0,0,0,0.0194743,0.101236262453701
LSO,1992,0,0,0,0.0502993,0.0617510296912442
LSO,1993,0,0,0,0.0130246,0.0712920932258125
LSO,1994,0,0,0,0.0335539,-0.0937719804041581
LSO,1995,0,0,0,0.0032757,0.195288497916944
LSO,1996,0,0,0,0.0364595,-0.114638106083975
LSO,1997,0,0,0,0.0274855,0.065004650966145
LSO,1998,0,0,0,0.0062884,0.0364290559969369
LSO,1999,0,0,0,-0.0058217,-0.0683698589454993
LSO,2000,0,0,0,0.0411351,-0.0124010202776761
LSO,2001,0,0,0,0.0332268,0.0226252987275499
LSO,2002,1,0,0,-0.0021363,-0.0378648850472878
LSO,2003,0,0,0,0.0388311,-0.0486405090055833
LSO,2004,0,0,0,0.0156972,0.0503835360525446
LSO,2005,0,0,0,0.0194828,0.0585751812878286
LSO,2006,0,0,0,0.034636,-0.20087105313805
LSO,2007,1,0,0,0.0383582,0.165144689276536
LSO,2008,0,0,0,0.0473933,-0.0268221638081707
LSO,2009,0,0,0,0.0241062,-0.0508576757834183
LSO,2010,0,0,0,0.0589843,0.0653540608011491
LSO,2011,1,0,1,0.0177748,0.110114963464764
LSO,2012,0,0,0,0.0522864,-0.0253713780421139
LSO,2013,0,0,0,0.0462149,0.0662655118585764
LSO,2014,0,0,0,,-0.222933060808248
LSO,2015,0,0,0,,-0.118646511396722
LSO,2016,1,0,0,,
LSO,2017,0,0,0,,
LSO,2018,0,0,0,,
LTU,1960,0,0,0,,
LTU,1961,0,0,0,,
LTU,1962,0,0,0,,-0.0928530484706318
LTU,1963,0,0,0,,0.0271743222610246
LTU,1964,0,0,0,,-0.0249678449586286
LTU,1965,0,0,0,,-0.0215802962976781
LTU,1966,0,0,0,,0.0610071009869229
LTU,1967,0,0,0,,0.0720203865910625
LTU,1968,0,0,0,,0.0303423518252215
LTU,1969,0,0,0,,-0.0030993632581628
LTU,1970,0,0,0,,-0.0586766970554553
LTU,1971,0,0,0,,0.0371933873061954
LTU,1972,0,0,0,,-0.0810673647288249
LTU,1973,0,0,0,,0.0450690467335866
LTU,1974,0,0,0,,0.0076638264729265
LTU,1975,0,0,0,,0.0193361552006559
LTU,1976,0,0,0,,0.0466382939555494
LTU,1977,0,0,0,,-0.107708866774422
LTU,1978,0,0,0,,0.0414984117652208
LTU,1979,0,0,0,,-0.0091123839206686
LTU,1980,0,0,0,,-0.0669384839240692
LTU,1981,0,0,0,,0.0730478431140433
LTU,1982,0,0,0,,-0.0101375786511833
LTU,1983,0,0,0,,-0.0492096385969152
LTU,1984,0,0,0,,0.128196854455963
LTU,1985,0,0,0,,-0.0291813635859119
LTU,1986,0,0,0,,0.0252297649344317
LTU,1987,0,0,0,,-0.0306683502460068
LTU,1988,0,0,0,,0.0584206009521777
LTU,1989,0,0,0,,0.0746789964474006
LTU,1990,0,0,0,,-0.0709776746686179
LTU,1991,0,0,0,-0.0601321,0.0668004316152926
LTU,1992,1,0,0,-0.23792,-0.169724629546365
LTU,1993,0,0,0,-0.1723167,-0.001566152948774
LTU,1994,0,0,0,-0.0958244,-0.15277487497662
LTU,1995,0,0,0,0.0400684,0.0193547623589874
LTU,1996,0,0,0,0.0581318,0.06580247774626
LTU,1997,0,0,0,0.0794118,-0.002560471867997
LTU,1998,0,0,0,0.0807626,-0.0629565035551876
LTU,1999,0,1,0,-0.0036954,-0.0675545966086899
LTU,2000,0,0,0,0.0390239,0.0721413572808114
LTU,2001,0,1,0,0.0734257,0.0049759851682376
LTU,2002,0,0,0,0.07441,0.0574083717138709
LTU,2003,0,0,0,0.105673,0.0492789266569762
LTU,2004,0,0,0,0.0821615,0.0355910045396612
LTU,2005,0,0,1,0.0914122,-0.0146576630294257
LTU,2006,1,0,0,0.091487,-0.0694192820529542
LTU,2007,0,0,0,0.1057323,0.125129653351266
LTU,2008,0,0,0,0.039139,0.128512564183679
LTU,2009,0,0,0,-0.1483814,-0.0290348280222013
LTU,2010,0,1,1,0.0341837,-0.0645235458953826
LTU,2011,0,0,0,0.0808535,0.0534315560342122
LTU,2012,0,1,0,0.049744,0.141307181819398
LTU,2013,0,0,0,,-0.0243122590803715
LTU,2014,0,0,0,,0.0528075476318568
LTU,2015,0,0,0,,0.110510306878296
LTU,2016,0,0,0,,
LTU,2017,0,0,0,,
LTU,2018,1,1,0,,
LUX,1960,0,0,0,,
LUX,1961,0,0,0,0.0284693,
LUX,1962,0,0,0,0.001246,
LUX,1963,0,0,0,0.0234228,
LUX,1964,0,0,0,0.0645189,
LUX,1965,0,0,0,-0.0187532,
LUX,1966,0,0,0,0.0037996,
LUX,1967,0,0,0,-0.0011241,
LUX,1968,0,0,0,0.0384381,
LUX,1969,0,0,0,0.0901625,
LUX,1970,0,0,0,0.0125074,
LUX,1971,0,0,0,0.0167863,
LUX,1972,0,0,0,0.051766,
LUX,1973,0,0,0,0.0688054,
LUX,1974,0,0,0,0.028221,
LUX,1975,0,0,0,-0.0788968,
LUX,1976,0,0,0,0.0200781,
LUX,1977,0,0,0,0.0138392,
LUX,1978,0,0,0,0.0381469,
LUX,1979,0,0,0,0.0208427,
LUX,1980,0,0,0,0.0048139,
LUX,1981,0,0,0,-0.0084725,
LUX,1982,0,0,0,0.0104284,
LUX,1983,0,0,1,0.0291874,
LUX,1984,0,0,0,0.0590031,
LUX,1985,0,0,0,0.0256019,
LUX,1986,0,0,0,0.0906774,
LUX,1987,0,0,0,0.0322684,
LUX,1988,0,0,0,0.0739854,
LUX,1989,0,0,0,0.0837464,
LUX,1990,0,0,0,0.039315,
LUX,1991,0,0,0,0.0695112,
LUX,1992,0,0,0,0.0047495,
LUX,1993,0,0,1,0.0277243,
LUX,1994,0,0,0,0.0238789,
LUX,1995,0,0,0,0.000173,
LUX,1996,0,0,0,0.0014264,
LUX,1997,0,0,0,0.0451466,
LUX,1998,0,0,0,0.0504544,
LUX,1999,0,0,0,0.0673395,
LUX,2000,0,0,0,0.0676031,
LUX,2001,0,0,0,0.0129622,
LUX,2002,0,0,0,0.0296107,
LUX,2003,0,1,0,0.0043657,
LUX,2004,0,0,0,0.0285646,
LUX,2005,0,0,0,0.0358962,
LUX,2006,0,0,0,0.0322299,
LUX,2007,0,0,0,0.0483573,
LUX,2008,0,0,0,-0.0252479,
LUX,2009,0,0,0,-0.075683,
LUX,2010,0,0,0,0.012289,
LUX,2011,0,0,0,-0.0033559,
LUX,2012,0,0,0,-0.0257742,
LUX,2013,0,0,0,-0.0016789,
LUX,2014,0,0,0,,
LUX,2015,0,0,0,,
LUX,2016,0,0,0,,
LUX,2017,0,0,0,,
LUX,2018,0,0,0,,
LVA,1960,0,0,0,,
LVA,1961,0,0,0,,
LVA,1962,0,0,0,,-0.139458186526824
LVA,1963,0,0,0,,0.0041131712210145
LVA,1964,0,0,0,,0.0518557345236852
LVA,1965,0,0,0,,-0.0361295166261604
LVA,1966,0,0,0,0.0330412,-0.0117696124510553
LVA,1967,0,0,0,0.1029057,0.0911277022894357
LVA,1968,0,0,0,0.0567849,0.0489049404199804
LVA,1969,0,0,0,0.0362965,-0.0199859646727951
LVA,1970,0,0,0,0.0703582,-0.0308431102650086
LVA,1971,0,0,0,0.0672637,0.0457612470181257
LVA,1972,0,0,0,0.0419987,-0.136189410497378
LVA,1973,0,0,0,0.0478897,0.117176679146422
LVA,1974,0,0,0,0.0387068,-0.0314624738086691
LVA,1975,0,0,0,0.0587487,0.0063829077354364
LVA,1976,0,0,0,0.0486486,0.036251954139269
LVA,1977,0,0,0,0.0258281,-0.121249355567243
LVA,1978,0,0,0,0.0271604,-0.0035958289065458
LVA,1979,0,0,0,0.0267733,0.0211026281133337
LVA,1980,0,0,0,0.0377224,-0.0942425026548701
LVA,1981,0,0,0,0.0383761,0.0294065148558138
LVA,1982,0,0,0,0.0186136,0.045993892506738
LVA,1983,0,0,0,0.0449965,0.0015217572991694
LVA,1984,0,0,0,0.0496654,0.118079181101436
LVA,1985,0,0,0,-0.0103076,-0.142227952220964
LVA,1986,0,0,0,0.0378912,0.0281194376960769
LVA,1987,0,0,0,0.0128991,-0.0035459170638549
LVA,1988,0,0,0,0.0395384,0.0172715814649056
LVA,1989,0,0,0,0.0502148,0.163750353414798
LVA,1990,0,0,0,-0.0813409,0.0007439847313532
LVA,1991,0,0,0,-0.1298891,0.0827489552742753
LVA,1992,0,0,0,-0.3736397,0.161537172453092
LVA,1993,0,0,0,-0.0313948,0.0084205749197483
LVA,1994,0,0,0,0.0384011,-0.188032355906814
LVA,1995,0,0,0,0.0047656,0.199929044780443
LVA,1996,0,0,0,0.0484719,-0.199672316551702
LVA,1997,0,0,0,0.0895437,0.0183490134899449
LVA,1998,0,0,0,0.0555756,-0.0549219112104113
LVA,1999,0,0,0,0.0540598,0.010221504293928
LVA,2000,0,0,0,0.0764931,0.0087890752757573
LVA,2001,0,1,0,0.0902786,-0.0209639184439805
LVA,2002,0,0,0,0.0743351,0.0123094335807208
LVA,2003,0,1,0,0.0791522,0.030409519157157
LVA,2004,0,0,0,0.0941305,-0.0011777378334931
LVA,2005,0,1,0,0.1115639,0.072562673259311
LVA,2006,0,0,0,0.1245817,-0.0344488193302643
LVA,2007,0,0,0,0.1032684,0.0649178730943687
LVA,2008,0,0,0,-0.0328528,0.111756842547547
LVA,2009,0,0,0,-0.181392,0.0368159131284225
LVA,2010,0,0,0,0.0173721,-0.0099012879007611
LVA,2011,0,0,0,0.0698509,-0.057231606881988
LVA,2012,0,1,0,0.0611938,0.129378570826049
LVA,2013,0,0,0,,-0.0278194297469065
LVA,2014,0,0,0,,0.0473325530290154
LVA,2015,0,0,0,,0.176545868338533
LVA,2016,0,0,0,,
LVA,2017,0,0,0,,
LVA,2018,0,0,0,,
MAC,1960,0,0,0,,
MAC,1961,0,0,0,,
MAC,1962,0,0,0,,
MAC,1963,0,0,0,,
MAC,1964,0,0,0,,
MAC,1965,0,0,0,,
MAC,1966,0,0,0,,
MAC,1967,0,0,0,,
MAC,1968,0,0,0,,
MAC,1969,0,0,0,,
MAC,1970,0,0,0,,
MAC,1971,0,0,0,,
MAC,1972,0,0,0,,
MAC,1973,0,0,0,,
MAC,1974,0,0,0,,
MAC,1975,0,0,0,,
MAC,1976,0,0,0,,
MAC,1977,0,0,0,,
MAC,1978,0,0,0,,
MAC,1979,0,0,0,,
MAC,1980,0,0,0,,
MAC,1981,0,0,0,,
MAC,1982,0,0,0,,
MAC,1983,0,0,0,0.054925,
MAC,1984,0,0,0,0.0383642,
MAC,1985,0,0,0,-0.0363149,
MAC,1986,0,0,0,0.0218877,
MAC,1987,0,0,0,0.0911451,
MAC,1988,0,0,0,0.0347228,
MAC,1989,0,0,0,0.0122149,
MAC,1990,0,0,0,0.0451369,
MAC,1991,0,0,0,0.0095921,
MAC,1992,0,0,0,0.1026141,
MAC,1993,0,0,0,0.0317056,
MAC,1994,0,0,0,0.0247429,
MAC,1995,0,0,0,0.0155707,
MAC,1996,0,0,0,-0.0208607,
MAC,1997,0,0,0,-0.0196458,
MAC,1998,0,0,0,-0.0634104,
MAC,1999,0,0,0,-0.0400181,
MAC,2000,0,0,0,0.0403672,
MAC,2001,0,0,0,0.0143962,
MAC,2002,0,0,0,0.0715298,
MAC,2003,0,0,0,0.1038819,
MAC,2004,0,0,0,0.2208617,
MAC,2005,0,0,0,0.0613856,
MAC,2006,0,0,0,0.1101265,
MAC,2007,0,0,0,0.1063664,
MAC,2008,0,0,0,0.0047225,
MAC,2009,0,0,0,-0.0104021,
MAC,2010,0,0,0,0.2183042,
MAC,2011,0,0,0,0.171464,
MAC,2012,0,0,0,0.0684082,
MAC,2013,0,0,0,0.0952496,
MAC,2014,0,0,0,,
MAC,2015,0,0,0,,
MAC,2016,0,0,0,,
MAC,2017,0,0,0,,
MAC,2018,0,0,0,,
MAR,1960,0,0,0,,
MAR,1961,0,0,0,,
MAR,1962,0,0,0,,0.140297427172753
MAR,1963,0,0,1,,0.0646140671971756
MAR,1964,0,0,1,,0.0062917275080911
MAR,1965,0,0,1,,0.0926024402281582
MAR,1966,1,0,0,,-0.127440183791595
MAR,1967,0,0,0,0.0701058,-0.0039330481726853
MAR,1968,0,0,0,0.0693883,0.305678087761483
MAR,1969,0,0,0,0.0563125,-0.225790823805407
MAR,1970,0,0,1,0.0232101,0.007398201501048
MAR,1971,1,0,0,0.0328156,0.103992744888107
MAR,1972,0,0,0,0.0033536,-0.0423152602941785
MAR,1973,0,0,0,0.0146232,-0.0891221114089413
MAR,1974,0,0,0,0.0337922,0.0883120496904146
MAR,1975,0,0,1,0.0514444,-0.0994946518008488
MAR,1976,0,0,0,0.080432,0.07365601749117
MAR,1977,0,0,1,0.0359411,-0.176750609946457
MAR,1978,0,0,0,-0.0013352,0.139445749742
MAR,1979,0,0,1,0.0230627,0.046524973216747
MAR,1980,0,0,0,0.0118345,-0.0288717202864293
MAR,1981,0,0,0,-0.0521186,-0.0683850448724916
MAR,1982,0,0,0,0.0676838,0.197682100337429
MAR,1983,1,0,0,-0.0295649,-0.14016016546088
MAR,1984,1,0,0,0.0189522,0.0520344621805
MAR,1985,0,0,0,0.0385189,0.0378894739500613
MAR,1986,0,0,0,0.0576716,0.143860749707173
MAR,1987,0,0,0,-0.0470878,-0.0559348569321862
MAR,1988,0,0,0,0.0785185,0.142857322649213
MAR,1989,0,0,0,0.0035825,0.0970067580831655
MAR,1990,0,0,0,0.0204779,-0.0911314828809076
MAR,1991,0,0,0,0.0483918,0.125755962660451
MAR,1992,0,0,0,-0.0586904,-0.215471028215227
MAR,1993,0,0,0,-0.0270079,-0.020959597262924
MAR,1994,0,0,0,0.0823647,0.211247130407723
MAR,1995,0,0,1,-0.0836636,-0.344122195031764
MAR,1996,0,0,1,0.100183,0.362574213986352
MAR,1997,0,0,1,-0.0370723,-0.156300303322803
MAR,1998,0,0,0,0.0598796,0.101757691033095
MAR,1999,1,0,0,-0.007806,-0.087288404400339
MAR,2000,0,1,1,0.0035948,-0.100079530173078
MAR,2001,0,0,1,0.0614347,0.0627864386188737
MAR,2002,0,0,1,0.0219464,0.0454882795800753
MAR,2003,0,0,1,0.0511156,0.107130450492609
MAR,2004,0,0,0,0.0371015,-0.000783028456512
MAR,2005,0,0,0,0.0197024,-0.0420782901413448
MAR,2006,0,0,1,0.0652817,0.159980804046488
MAR,2007,0,0,0,0.0173429,-0.167805048204058
MAR,2008,0,0,1,0.0446417,0.147226017826619
MAR,2009,0,0,1,0.035817,0.144689131083098
MAR,2010,0,0,1,0.0238232,-0.0326177480186622
MAR,2011,0,0,0,0.0352394,0.0160372331178698
MAR,2012,0,1,0,0.011992,-0.0622168469652093
MAR,2013,0,0,0,0.0280372,0.0245382235526241
MAR,2014,0,0,1,,0.0347269551594813
MAR,2015,0,0,0,,0.0379176862555761
MAR,2016,0,1,0,,
MAR,2017,0,1,0,,
MAR,2018,0,1,0,,
MDA,1960,0,0,0,,
MDA,1961,0,0,0,,
MDA,1962,0,0,0,,-0.0185683450780996
MDA,1963,0,0,0,,-0.105993481059699
MDA,1964,0,0,0,,0.0224758972053225
MDA,1965,0,0,0,,0.0561530687682144
MDA,1966,0,0,0,,0.0169201912495005
MDA,1967,0,0,0,,0.0030976940834532
MDA,1968,0,0,0,,0.0189417716356406
MDA,1969,0,0,0,,-0.0438530157712096
MDA,1970,0,0,0,,-0.0561865975407798
MDA,1971,0,0,0,,-0.0225291289424367
MDA,1972,0,0,0,,-0.0874963782869607
MDA,1973,0,0,0,,0.124414612356906
MDA,1974,0,0,0,,-0.0849181576753075
MDA,1975,0,0,0,,0.0768915521347049
MDA,1976,0,0,0,,-0.0120489521468601
MDA,1977,0,0,0,,-0.0489649970123551
MDA,1978,0,0,0,,0.0595933735215519
MDA,1979,0,0,0,,-0.0275055132574922
MDA,1980,0,0,0,,-0.0349151946396784
MDA,1981,0,0,0,-0.0165132,-0.0572954744241265
MDA,1982,0,0,0,0.1007679,0.167555646862114
MDA,1983,0,0,0,0.0323102,-0.124684513217739
MDA,1984,0,0,0,0.0227881,0.0813667264228011
MDA,1985,0,0,0,-0.0639293,-0.193959134361525
MDA,1986,0,0,0,0.0671906,0.128652829562864
MDA,1987,0,0,0,0.0036562,-0.0278218850912015
MDA,1988,0,0,0,0.0093766,0.0740876035776505
MDA,1989,0,0,0,0.043103,0.12694258044396
MDA,1990,0,0,0,-0.0283594,-0.0932509848484093
MDA,1991,0,0,0,-0.1770554,0.0135953083497933
MDA,1992,0,0,0,-0.3447089,-0.232752179774498
MDA,1993,0,0,0,-0.0109935,0.197256330992223
MDA,1994,0,0,1,-0.3666421,-0.29013536365957
MDA,1995,0,0,0,-0.0089691,0.0800618969278339
MDA,1996,0,0,0,-0.0513986,-0.0721606462921862
MDA,1997,0,0,1,0.0195718,0.315684549855421
MDA,1998,0,0,0,-0.0668048,-0.137093688753398
MDA,1999,0,0,1,-0.0330212,0.139186477030037
MDA,2000,1,0,0,0.0228161,-0.107749348735671
MDA,2001,0,0,0,0.0614481,-0.0157775322070899
MDA,2002,0,0,1,0.0774233,0.0742407333872404
MDA,2003,0,0,0,0.0667293,0.0854929180067652
MDA,2004,0,0,0,0.0739582,0.0359095109426741
MDA,2005,0,1,1,0.0747667,-0.0493209205404419
MDA,2006,0,0,0,0.0495164,0.0076345863051994
MDA,2007,1,0,0,0.0325357,-0.122543257502857
MDA,2008,0,0,1,0.0766848,0.255958062172812
MDA,2009,0,0,0,-0.0605022,-0.0873756808337545
MDA,2010,0,0,1,0.0695361,0.0889175595273732
MDA,2011,0,0,0,0.0663659,-0.0301964806370041
MDA,2012,1,1,0,-0.0068934,-0.108401514266243
MDA,2013,0,0,0,0.0854057,-0.0246215385961603
MDA,2014,0,0,0,,0.0692674652966714
MDA,2015,0,0,0,,-0.237017225665485
MDA,2016,0,0,0,,
MDA,2017,0,0,0,,
MDA,2018,0,0,0,,
MDG,1960,0,0,0,,
MDG,1961,0,0,0,-0.0037943,
MDG,1962,0,0,0,-0.0019488,-0.0002533609463766
MDG,1963,0,0,0,-0.0340487,-0.0006269064879953
MDG,1964,0,0,0,0.0138755,0.0152490869652047
MDG,1965,0,0,0,-0.0297773,-0.060022734402251
MDG,1966,0,0,0,-0.0050367,0.0033258166624916
MDG,1967,0,0,0,0.0280877,0.0179176299067407
MDG,1968,0,0,0,0.0399795,-0.0055740739972334
MDG,1969,0,0,0,0.0099779,0.0285758188988465
MDG,1970,0,0,0,0.0243161,0.0278217489097266
MDG,1971,0,0,0,0.0109388,-0.0055282093230975
MDG,1972,0,0,0,-0.0408174,0.0077482636621519
MDG,1973,0,0,0,-0.0548959,-0.0080973918557321
MDG,1974,0,0,0,-0.00878,0.0914821880346297
MDG,1975,0,0,0,-0.0163482,-0.0323731984938345
MDG,1976,0,0,0,-0.0602939,-0.0127903717534918
MDG,1977,0,0,0,-0.0059397,-0.106550456622021
MDG,1978,0,0,0,-0.0560981,0.0279163476872464
MDG,1979,0,0,0,0.0654877,-0.0550583640808311
MDG,1980,0,0,0,-0.0196281,0.0174625111976221
MDG,1981,1,0,0,-0.1287528,-0.0216760699585388
MDG,1982,0,0,0,-0.0443291,0.008660897299757
MDG,1983,0,0,0,-0.0168892,0.0222402856303692
MDG,1984,0,0,0,-0.0093802,0.0303707251952616
MDG,1985,0,0,0,-0.0155988,-0.0133055669011268
MDG,1986,0,0,1,-0.0085823,0.0076521862181859
MDG,1987,0,0,0,-0.0170133,0.0017754041298285
MDG,1988,1,0,0,0.0041516,0.0066316427754067
MDG,1989,0,0,0,0.0102901,0.0113864752591528
MDG,1990,0,0,0,0.0009093,-0.0011030708803474
MDG,1991,0,0,0,-0.0952463,-0.0025010616565213
MDG,1992,0,0,0,-0.0184754,-0.0010946978590622
MDG,1993,0,0,0,-0.0097633,0.0151036945927805
MDG,1994,0,0,0,-0.031547,-0.0222695051061716
MDG,1995,0,0,0,-0.014187,0.010085749958729
